"","business_lat","business_long","business_park","business_price","business_open","business_cat","n_photo","cum_n_tips","cum_max_friends","cum_max_u_elite","cum_max_us_fans","cum_max_us_rev","male","female","ch_in","date"
"261",36.1567959455,-115.3343868256,"true",2,"True","Asian",28,35,3094,9,88,753,5,8,1,2012-08-06
"262",33.5759159193,-112.0660554663,"true",1,"False","American",8,2,1462,10,112,622,1,1,1,2014-09-02
"263",36.1431362393,-115.1747075477,"true",2,"True","Others",135,2,955,7,165,1185,1,1,1,2011-10-30
"264",33.636983,-112.3959909,"true",2,"True","Others",2,1,900,8,53,1083,1,0,0,2015-09-26
"265",36.1026234187,-115.2019353583,"true",2,"True","Others",11,9,3094,8,112,588,4,4,1,2012-08-17
"266",40.4286542,-79.9835802,"true",1,"True","Others",42,1,123,5,7,175,1,0,1,2014-08-10
"267",36.143582706,-115.2515591111,"true",2,"True","Others",14,19,629,4,24,304,3,2,1,2017-11-20
"268",35.9949501,-115.2062178,"true",2,"True","American",26,12,693,4,76,573,1,5,1,2012-07-17
"269",36.094448,-115.176184,"true",2,"True","Others",13,9,4351,8,912,4308,3,5,1,2017-07-10
"270",33.510484,-111.986166,"true",2,"True","American",21,6,346,9,57,695,1,5,1,2016-10-02
"271",36.126663,-115.20992,"true",1,"True","Asian",19,39,3975,9,730,1664,11,9,1,2014-08-09
"272",43.646954,-79.382159,"true",4,"True","American",60,2,164,3,28,427,1,0,1,2014-07-08
"273",33.6752320021,-111.9797029248,"true",2,"True","Others",4,4,380,9,100,295,2,2,1,2013-06-23
"274",41.4848716007,-81.8068170547,"true",2,"False","American",8,1,545,7,95,867,1,0,1,2012-12-27
"275",36.1136354358,-115.2614379354,"true",2,"True","American",21,15,1193,9,122,1019,3,5,1,2012-08-17
"276",36.1105256165,-115.1695623612,"true",2,"True","American",6,5,924,6,54,437,2,2,0,2013-09-07
"277",33.4655863,-111.9279622,"true",2,"False","Others",2,14,819,11,125,1116,6,5,1,2015-01-09
"278",35.2288861,-80.8426659,"true",2,"True","Others",10,12,2755,9,402,1523,0,4,1,2014-03-12
"279",33.5124076744,-112.0653533936,"true",2,"True","Others",6,9,1550,6,156,374,2,6,1,2018-03-13
"280",33.4787324,-111.9252963,"true",2,"False","Others",4,5,825,9,89,1022,2,2,1,2011-05-28
"281",33.4903096,-111.9264501,"true",2,"False","Mexican",1,2,853,10,74,610,0,2,1,2013-03-16
"282",36.1266230217,-115.2099628274,"true",4,"True","Others",173,18,3198,13,378,1988,3,4,0,2017-10-09
"283",35.295846,-80.739139,"true",1,"False","Others",11,2,124,5,12,170,1,1,0,2012-07-30
"284",36.1022507,-115.1699679,"true",2,"True","Others",24,34,3094,9,283,2421,13,11,1,2013-06-29
"285",36.1697807,-115.1455339,"true",2,"True","Others",24,7,6187,12,894,1932,2,5,1,2011-03-18
"286",33.5244309,-112.0470847,"true",2,"True","American",50,2,933,6,156,374,0,1,1,2010-08-29
"287",43.773284473,-79.4140255082,"true",1,"True","Others",6,4,338,6,184,1310,1,3,0,2016-09-20
"288",41.4771587,-81.8054746,"true",2,"True","Mexican",2,1,65,3,11,201,0,1,1,2013-12-12
"289",35.042005026,-80.8624327183,"true",2,"True","Others",1,2,46,6,10,154,1,0,1,2014-11-24
"290",36.1157508,-115.2068476,"true",2,"True","Others",82,31,6026,10,697,4321,6,14,1,2017-08-17
"291",36.0698311,-115.2249867,"true",2,"True","Others",75,18,3975,9,730,1664,5,7,1,2013-04-10
"292",33.5105022014,-112.0722487486,"true",2,"True","Others",57,7,534,7,113,310,3,3,1,2016-09-05
"293",33.354768,-111.7898327,"true",2,"True","American",34,37,1155,12,297,1668,11,13,1,2015-06-30
"294",36.1178899374,-115.1893946112,"true",2,"False","Others",17,13,2916,9,219,1664,5,6,1,2014-03-18
"295",40.4501956,-79.985719,"true",2,"True","Others",12,3,353,6,65,823,1,2,0,2016-01-14
"296",33.4583561,-112.0677835,"true",1,"False","American",6,10,542,9,55,398,2,2,1,2013-01-06
"297",33.4227198,-111.7982123,"true",1,"True","Mexican",16,4,174,7,2,30,2,2,1,2014-03-06
"298",36.1151617,-115.1597903,"true",3,"True","American",50,16,2100,7,43,958,4,1,1,2013-10-05
"299",36.116113,-115.176222,"true",3,"True","Others",823,3,1613,7,148,840,3,0,1,2012-09-22
"300",36.1349835,-115.2784336,"true",2,"True","Others",22,16,3975,9,730,2421,5,6,1,2012-06-26
"301",43.8613123,-79.3875766,"true",2,"True","Others",6,1,562,10,715,6314,0,1,1,2014-06-23
"302",36.121189,-115.169657,"true",3,"True","Others",11,17,1410,12,148,1144,6,5,1,2011-08-21
"303",33.480203,-111.9825532,"true",1,"False","Mexican",7,5,941,8,113,842,0,2,0,2013-05-15
"304",36.166906,-115.061712,"true",1,"True","American",1,2,391,4,30,359,1,1,1,2013-02-19
"305",36.1022507,-115.1699679,"true",2,"True","Others",11,64,3378,9,912,4308,21,21,1,2018-07-18
"306",36.0698311,-115.2249867,"true",2,"True","Others",75,31,3975,9,730,1664,9,11,1,2015-03-18
"307",43.8563274289,-79.3038838729,"true",2,"True","Others",24,11,562,10,715,6314,3,5,1,2017-02-11
"308",36.1424875212,-115.1425948144,"true",2,"True","Others",25,2,229,4,9,167,1,0,0,2011-03-20
"309",33.4989734,-111.926703,"true",2,"True","Asian",15,20,2940,10,289,867,3,9,1,2014-05-05
"310",36.122881,-115.168939,"true",4,"True","Others",31,1,583,8,263,962,1,0,1,2012-03-19
"311",36.1632788522,-115.2891616524,"true",1,"True","American",5,4,3975,7,730,907,0,4,1,2014-04-04
"312",36.0911934011,-115.1765743919,"true",4,"True","American",56,5,2916,10,219,1664,1,4,1,2012-03-21
"313",36.0702792,-115.2249525,"true",2,"True","American",3,23,3558,9,376,1664,4,7,1,2014-01-05
"314",36.143583364,-115.2809156285,"true",2,"True","Others",5,9,3975,9,730,907,1,4,1,2014-12-09
"315",35.2111775622,-80.8586042199,"true",2,"True","American",38,3,291,5,11,130,2,1,1,2014-05-31
"316",36.0293246869,-115.0858483931,"true",1,"False","Others",1,8,3558,8,376,1614,2,4,1,2018-01-27
"317",41.483895,-81.7000678,"true",3,"True","Others",11,4,376,7,56,244,0,0,1,2011-10-08
"318",33.466193,-111.919829,"true",1,"True","Others",11,1,46,10,4,24,0,1,1,2012-03-09
"319",36.0875161,-115.2430066,"true",1,"False","Others",1,2,427,2,23,139,0,1,1,2011-09-11
"320",43.6783912,-79.3898247,"true",3,"False","American",19,3,562,10,715,6314,1,2,0,2014-07-01
"321",33.5124076744,-112.0653533936,"true",2,"True","Others",6,2,933,6,156,374,0,2,1,2011-04-16
"322",43.8972871999,-79.2656888813,"true",2,"True","Others",17,2,562,10,715,6314,0,2,1,2018-09-08
"323",36.027835,-115.11599,"true",2,"True","Others",40,4,1299,7,153,520,1,2,0,2015-10-22
"324",36.197453,-115.279707,"true",2,"False","Others",12,5,436,6,29,510,1,3,1,2014-08-20
"325",36.0133950245,-114.9927590543,"false",2,"True","Others",86,5,818,7,146,520,0,1,1,2016-05-06
"326",45.5364466,-73.6159998,"true",2,"True","American",3,4,3276,8,594,1281,1,1,1,2013-11-12
"327",36.240227,-115.120791,"true",2,"True","American",18,7,1613,7,251,1184,4,2,1,2014-04-12
"328",36.0724521382,-115.0801667199,"true",1,"True","Mexican",22,25,2916,9,219,1664,8,4,1,2015-09-03
"329",36.1239879384,-115.1706583336,"true",2,"True","Others",9,1,1221,9,86,713,0,1,1,2012-03-11
"330",33.5088410019,-111.9843046877,"true",2,"True","American",54,5,1057,7,70,434,3,2,1,2014-04-24
"331",36.1083306218,-115.175807536,"false",3,"True","Others",143,8,961,9,165,1185,2,5,1,2013-07-24
"332",33.506543,-111.92655,"true",4,"False","American",9,4,415,10,55,537,1,3,0,2015-08-09
"333",40.462118,-79.96445,"true",2,"True","American",69,1,598,8,65,377,0,1,1,2012-06-15
"334",36.266339,-115.258826,"false",2,"True","Asian",33,4,266,2,29,542,0,2,1,2018-02-03
"335",36.125569,-115.210911,"true",2,"True","Others",15,19,3975,9,730,1664,5,9,0,2014-04-25
"336",36.0048888,-115.0832955,"true",2,"False","Others",9,5,818,8,146,926,1,4,1,2013-06-27
"337",33.3019003349,-111.8416900188,"true",2,"True","Others",24,2,304,3,51,264,2,0,0,2015-11-05
"338",33.655566,-111.92641,"true",2,"True","American",12,4,3402,9,499,1276,0,3,1,2013-04-22
"339",36.1261943318,-115.193445287,"true",2,"True","Others",46,33,3508,11,647,2074,10,10,1,2012-02-27
"340",33.6328847,-112.0312435,"true",2,"True","Mexican",2,5,390,6,42,382,1,3,1,2013-01-07
"341",40.4376827663,-79.9195291192,"true",2,"True","American",5,1,153,7,7,259,1,0,0,2015-04-19
"342",36.1716181087,-115.1422670743,"true",2,"True","Others",60,22,3558,8,376,1614,8,11,1,2015-02-15
"343",36.1298813,-115.2763963,"true",2,"True","Others",10,5,3975,9,730,907,1,3,1,2011-12-17
"344",36.11475,-115.1941,"true",4,"False","American",45,2,672,8,81,926,2,0,1,2014-06-20
"345",35.117562,-80.720445,"true",2,"True","Others",7,1,349,9,12,104,1,0,0,2014-06-16
"346",36.1288897304,-115.3146240586,"true",2,"True","American",2,8,1163,3,140,631,2,3,1,2012-08-25
"347",43.6512632,-79.4746368,"false",2,"False","Others",24,2,69,2,0,28,2,0,0,2013-09-13
"348",36.10955,-115.176155,"true",3,"True","Others",642,61,3508,11,912,4308,20,22,1,2014-11-24
"349",36.0996135,-115.1039133,"true",2,"True","Mexican",3,2,162,7,4,204,2,0,1,2012-07-26
"350",40.4513696,-79.9341804,"true",2,"True","American",17,4,325,5,33,165,1,3,0,2016-09-07
"351",36.148748,-115.3321874,"false",2,"True","American",24,12,1073,9,183,698,2,8,0,2017-08-14
"352",36.117735,-115.171714,"true",2,"True","Mexican",51,6,1060,9,183,573,1,5,1,2017-08-16
"353",33.580741,-111.881806,"false",2,"True","Others",11,36,853,9,83,800,0,3,1,2013-11-15
"354",36.0114062572,-115.1757787001,"true",1,"True","American",24,29,3230,9,186,698,7,10,1,2016-03-18
"355",36.1265982988,-115.197783811,"true",1,"True","Others",23,3,3975,3,730,907,1,2,1,2011-05-05
"356",36.1600355773,-115.3314544383,"true",2,"True","American",4,2,185,8,8,103,0,2,1,2012-09-01
"357",36.1671901,-115.2855925,"true",2,"True","Others",11,13,1779,9,210,1196,0,9,1,2013-07-11
"358",36.114935,-115.209737,"true",2,"False","Asian",73,3,3975,7,730,1606,1,2,1,2013-03-26
"359",36.0900669068,-115.1769728974,"true",2,"True","Mexican",70,16,3975,12,730,1664,3,5,1,2014-01-19
"360",36.0117316499,-115.1359823122,"true",2,"True","Others",39,13,1060,9,183,1028,8,2,1,2014-07-05
"361",36.1422857525,-115.1425208456,"true",2,"True","Others",101,8,1299,7,153,573,2,4,0,2017-04-05
"362",33.4974838,-112.0832669,"true",1,"True","American",19,3,933,9,156,398,1,1,1,2011-03-26
"363",36.166576,-115.286232,"true",2,"True","Others",115,19,3198,9,378,1431,5,5,1,2014-07-27
"364",36.1162841619,-115.1359766736,"true",2,"True","Others",24,6,917,7,180,1028,2,2,1,2014-11-07
"365",33.6771738623,-111.9765786664,"true",2,"True","American",20,11,3402,9,499,1638,2,6,1,2014-05-31
"366",36.1437574,-115.169723,"true",2,"True","Others",26,17,1193,8,122,475,7,5,1,2013-07-12
"367",33.5023126257,-111.9957521674,"true",2,"True","American",11,18,6187,12,894,1932,5,8,1,2012-07-04
"368",40.4321137573,-79.8932691965,"true",2,"True","American",6,5,220,5,28,656,0,4,1,2015-12-18
"369",33.639548,-112.1742608,"true",1,"False","American",8,1,2217,8,271,1177,0,1,1,2017-04-01
"370",33.7152904084,-112.1133465939,"false",2,"True","American",34,4,393,7,48,301,1,1,1,2013-05-23
"371",33.6842472,-112.1163107,"true",2,"True","Others",7,8,3402,9,499,1276,2,3,1,2014-02-15
"372",33.5876541,-112.1157758,"true",2,"True","Others",42,20,2217,11,271,1177,8,10,1,2016-02-01
"373",36.1953124953,-115.2481780262,"true",1,"True","Others",42,7,1779,7,210,1196,0,4,1,2014-04-11
"374",36.1157508,-115.2068476,"true",2,"True","Others",82,8,3022,9,641,4321,1,5,1,2014-08-26
"375",43.6651314099,-79.4108515895,"true",2,"True","Others",41,11,3233,10,478,1274,2,6,1,2014-04-13
"376",33.6259032,-112.1001269,"true",1,"True","American",9,4,1462,10,113,842,1,2,1,2014-01-16
"377",33.47014,-112.065474,"true",2,"True","Others",19,11,2217,12,271,1177,2,6,0,2018-08-05
"378",36.0555646163,-115.2258749184,"true",1,"True","Others",1,9,2916,9,219,1664,2,5,1,2015-12-10
"379",36.0458007,-115.2440943,"true",2,"True","Others",3,3,2916,9,219,1664,1,2,1,2011-06-04
"380",45.4963316,-73.569386,"false",2,"True","Others",1,1,32,3,7,234,1,0,0,2017-11-29
"381",33.4474607,-112.0736676,"true",2,"True","American",9,10,328,9,55,398,3,1,1,2012-11-05
"382",36.1288897304,-115.3146240586,"true",2,"True","American",2,16,3198,9,378,1431,3,9,1,2016-01-28
"383",36.0135567884,-115.118334889,"true",2,"True","Others",12,3,718,4,79,204,0,1,1,2013-05-04
"384",36.063167,-115.037421,"true",2,"True","Others",23,11,856,4,45,371,6,2,1,2016-01-09
"385",36.12592,-115.198097,"true",2,"True","Others",23,38,1022,4,82,510,5,7,1,2015-01-09
"386",33.3850902,-111.8061349,"true",2,"True","American",19,2,637,6,43,786,1,1,1,2017-10-22
"387",36.122643,-115.170356,"true",3,"True","Asian",11,9,808,5,78,912,4,2,1,2012-08-03
"388",33.6275951,-111.8929197,"true",1,"True","Others",4,4,359,6,33,205,0,0,1,2012-12-24
"389",33.624134,-111.940499,"true",2,"True","Others",3,2,359,5,33,205,0,1,1,2012-06-05
"390",36.1692899,-115.140026,"true",2,"False","Others",3,1,130,10,1,15,0,1,1,2013-10-08
"391",36.1636910086,-115.1570606232,"true",2,"False","Others",1,3,603,6,33,194,1,0,1,2013-11-02
"392",36.1260271514,-115.1929696908,"true",1,"True","Others",14,14,3198,9,378,1431,5,3,1,2011-11-20
"393",36.1472362714,-115.299834609,"true",2,"False","Asian",9,1,425,3,11,150,1,0,1,2012-12-01
"394",36.204189,-115.260244,"true",2,"True","American",12,7,603,9,86,772,2,3,1,2011-02-23
"395",36.1668996,-115.1389775,"true",2,"True","American",72,25,3378,13,912,4308,10,10,1,2017-12-02
"396",33.5714636694,-111.886635191,"true",2,"True","American",1,2,29,10,2,100,0,2,1,2013-06-16
"397",36.1641802266,-115.2896297427,"true",1,"True","American",45,27,3975,9,730,1184,4,11,1,2012-12-14
"398",33.4916953,-112.0734977,"true",2,"False","American",8,34,1527,10,124,1193,7,10,1,2014-03-28
"399",33.3777627,-111.9664326,"true",1,"True","American",10,2,727,12,113,1144,0,1,1,2013-07-24
"400",36.1001831,-115.138668,"true",1,"True","American",11,10,3975,7,730,907,3,6,1,2016-04-20
"401",33.3494706948,-111.9022512808,"true",1,"True","Others",1,1,576,11,116,1659,0,1,1,2015-12-11
"402",36.0558168201,-115.28128738,"true",2,"False","Others",2,2,603,3,33,194,0,0,1,2011-09-06
"403",33.4790158,-112.047963,"true",2,"True","Mexican",42,1,107,6,14,192,1,0,1,2012-07-13
"404",33.46542,-112.082074,"true",2,"True","Others",27,12,3934,11,912,4308,4,3,1,2016-07-15
"405",36.1248436068,-115.1686550577,"true",4,"False","Others",113,10,1613,8,263,1184,3,2,1,2014-05-31
"406",33.3493,-111.85863,"true",1,"True","Others",42,4,4351,5,738,763,1,1,1,2016-05-05
"407",36.0419198,-115.1703655,"true",1,"True","American",1,6,1060,9,183,562,1,1,1,2016-03-30
"408",33.299271,-111.898257,"true",2,"True","American",22,3,811,10,102,718,0,3,1,2012-01-22
"409",36.0698311,-115.2249867,"true",2,"True","Others",75,49,3975,9,730,1664,10,18,1,2018-09-16
"410",40.4272412,-79.9648354,"true",2,"False","Asian",24,3,66,5,11,185,2,0,1,2015-09-21
"411",36.1349835,-115.2784336,"true",2,"True","Others",22,6,3975,9,730,1664,2,2,1,2011-06-29
"412",36.02177,-115.085267,"true",2,"False","Others",3,1,1117,9,165,981,0,1,1,2011-07-27
"413",33.538974413,-112.0647611087,"true",1,"True","Asian",6,2,933,6,156,614,1,1,1,2012-01-27
"414",36.1463364,-115.2071643,"false",2,"True","Others",12,7,60,7,7,255,3,0,1,2014-07-21
"415",36.1266230217,-115.2099628274,"true",4,"True","Others",173,4,3198,9,378,1431,2,1,1,2013-02-17
"416",36.1212307432,-115.1740902163,"false",3,"False","Asian",12,2,397,11,51,462,1,1,1,2011-11-13
"417",36.018286,-115.1179043,"true",2,"True","Others",40,8,961,9,90,1019,1,2,1,2011-08-19
"418",36.1245818974,-115.1675528772,"true",3,"True","Asian",100,2,120,2,14,236,1,0,1,2010-10-09
"419",33.434282,-111.999398,"true",2,"True","Mexican",4,3,1196,7,180,1929,0,3,1,2016-09-07
"420",36.0912534112,-115.1768811152,"true",3,"True","American",41,2,424,3,16,250,1,1,1,2012-05-19
"421",33.6734322408,-111.8892324265,"true",2,"True","American",12,5,938,8,60,385,1,3,0,2013-06-01
"422",35.175325,-80.849762,"false",2,"True","American",10,3,1864,7,154,850,0,3,1,2017-04-28
"423",33.4974838,-112.0832669,"true",1,"True","American",19,11,2607,9,156,398,2,1,1,2013-04-13
"424",33.4487414336,-112.072396581,"true",2,"True","Others",6,2,171,9,46,498,2,0,1,2014-02-21
"425",36.1086615706,-115.1721414893,"true",2,"False","American",7,1,540,6,48,648,0,1,1,2010-06-27
"426",36.1688018067,-115.1398800888,"true",2,"True","Others",49,24,3975,9,730,907,5,7,1,2013-11-02
"427",36.1620239723,-115.1484273059,"true",2,"True","American",27,4,528,7,166,617,0,3,1,2018-04-27
"428",36.1270307944,-115.209860464,"true",2,"True","Others",75,2,6026,10,697,826,1,1,0,2015-12-10
"429",36.1266205315,-115.2099518968,"true",2,"True","Others",33,20,3198,9,378,1431,8,8,0,2018-08-10
"430",36.27809,-115.28715,"true",1,"True","Others",1,4,672,3,81,535,2,1,0,2018-06-06
"431",36.109418,-115.1718738,"true",1,"True","American",53,8,2916,9,219,1664,1,5,1,2011-05-22
"432",33.624424933,-111.9238116818,"true",2,"True","American",24,9,5817,10,293,1982,2,5,1,2014-08-16
"433",35.1718223,-80.8071432,"true",2,"True","American",4,6,2755,9,402,1523,1,4,0,2012-09-15
"434",33.4474533,-112.0745574,"true",2,"True","American",1,8,1196,9,180,481,1,3,1,2014-04-23
"435",33.5095892938,-112.0718480453,"true",1,"True","Others",26,17,534,7,113,440,2,9,1,2017-10-02
"436",33.580882,-111.978891,"true",2,"True","Others",12,3,933,9,156,374,1,2,1,2012-03-05
"437",36.094254,-115.176019,"true",2,"True","American",17,4,528,9,166,753,0,4,1,2017-03-16
"438",33.4154777,-111.8425801,"true",2,"True","American",4,4,380,6,100,501,2,1,1,2017-10-28
"439",33.6406899,-112.3544067,"true",2,"True","Others",4,1,73,10,0,8,1,0,1,2012-08-19
"440",36.0110778809,-115.1193237305,"true",1,"True","Others",2,21,3198,9,378,1664,6,8,1,2014-12-20
"441",35.994189398,-115.0997953741,"true",2,"True","American",199,25,8381,10,1443,2158,2,5,1,2016-02-07
"442",36.2382786609,-115.1192357197,"true",1,"True","American",6,2,176,9,5,107,1,1,1,2011-11-06
"443",33.5958365,-112.134591,"true",1,"True","Others",18,11,1462,10,112,1022,2,3,1,2011-07-18
"444",33.3549550783,-111.7897299305,"true",2,"True","Mexican",23,20,1777,12,359,1631,5,10,1,2018-04-25
"445",33.4491602,-112.0656345,"false",2,"True","Others",30,27,3978,12,912,4308,10,11,0,2015-06-04
"446",36.093063,-115.17631,"true",3,"False","Others",25,13,583,8,263,962,3,2,1,2012-03-21
"447",40.433077,-80.003773,"true",3,"True","American",31,4,6506,9,1150,1180,2,2,1,2014-03-16
"448",36.1141366,-115.1719593,"true",2,"True","American",45,2,1613,7,148,727,2,0,1,2017-01-30
"449",33.3064,-111.8917575,"true",1,"True","Others",7,1,102,6,10,161,1,0,1,2013-03-25
"450",33.45496,-112.079908,"true",2,"True","Others",32,19,819,10,125,726,4,6,1,2013-01-04
"451",36.250338,-115.244002,"false",2,"True","Others",42,15,1997,8,309,858,2,7,1,2013-12-28
"452",36.0758761,-115.1817259,"true",2,"True","American",67,20,3198,13,378,1988,6,8,1,2014-04-07
"453",33.6254670046,-111.9241736479,"true",2,"True","Mexican",31,4,941,10,113,1226,3,1,1,2013-01-09
"454",33.45496,-112.079908,"true",2,"True","Others",32,16,819,10,125,726,3,5,1,2012-08-23
"455",36.1586552,-115.2634772,"true",1,"True","Others",16,9,3198,9,378,1431,2,6,1,2016-09-21
"456",36.1258775,-115.197855,"true",2,"True","Others",116,44,8381,10,1443,2158,14,17,1,2014-04-12
"457",33.4574481513,-112.0722953423,"true",2,"True","American",47,1,437,7,90,1929,0,1,1,2013-03-29
"458",33.492423,-111.930734,"true",2,"True","Others",16,10,292,5,48,521,4,3,1,2015-07-15
"459",36.1439242153,-115.1917272624,"true",3,"True","Others",47,29,3975,9,730,1185,8,11,1,2014-08-29
"460",33.4679027715,-112.2213678798,"false",1,"True","Others",2,3,365,5,36,222,1,2,1,2017-07-25
"461",36.166576,-115.286232,"true",2,"True","Others",115,6,1466,8,140,852,0,5,1,2014-03-10
"462",41.5089027,-81.6662795,"true",2,"True","Others",7,5,6506,9,1150,1216,1,3,1,2014-06-29
"463",36.1321875,-115.1770963,"true",2,"True","American",61,29,3975,9,730,1431,9,9,1,2014-02-16
"464",36.1592832,-115.078231,"true",1,"True","Others",2,4,1613,7,148,727,1,3,1,2015-11-05
"465",36.1150660797,-115.2031197524,"true",1,"True","Others",17,3,266,2,29,542,0,2,1,2011-11-15
"466",36.1273078,-115.2243612,"true",2,"True","Asian",12,4,1193,7,122,297,0,3,1,2011-12-25
"467",35.4106603,-80.8421747,"true",2,"True","American",4,3,101,3,14,63,1,0,1,2015-03-29
"468",43.8764767988,-79.4116175463,"true",2,"True","Asian",10,2,272,7,97,933,1,1,1,2014-03-04
"469",36.0732079,-115.2085074,"true",2,"True","Others",15,17,2100,8,149,1034,7,7,0,2015-10-15
"470",36.1149943094,-115.2014029039,"true",2,"True","Others",37,5,3975,5,730,1055,2,2,1,2013-12-10
"471",36.0721934971,-115.0729977328,"true",1,"True","Others",37,26,3558,8,376,1614,3,11,1,2016-09-01
"472",33.5763074,-112.065576,"true",2,"True","Others",10,11,938,11,156,520,1,4,1,2011-09-18
"473",36.1690657918,-115.1398415024,"true",2,"True","American",42,5,1535,7,251,1184,1,3,1,2017-10-11
